id,listing_url,host_id,host_name,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,has_availability,review_scores_rating,instant_bookable
16934293,https://www.airbnb.com/rooms/16934293,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.877361,-159.457458,Entire condo,Entire home/apt,4,1 bath,1,$346.00,t,4.4,t
53549338,https://www.airbnb.com/rooms/53549338,14143158,Bethany,t,Koloa-Poipu,Kauai,21.87226,-159.44249,Entire condo,Entire home/apt,6,2 baths,3,$390.00,t,4.57,f
51334737,https://www.airbnb.com/rooms/51334737,415757252,Matthew,t,Koloa-Poipu,Kauai,21.877111,-159.457138,Entire condo,Entire home/apt,5,1 bath,2,$291.00,t,4.92,t
53432636,https://www.airbnb.com/rooms/53432636,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.876331,-159.457409,Entire condo,Entire home/apt,4,1 bath,1,$357.00,t,5,t
49214598,https://www.airbnb.com/rooms/49214598,396991911,Stephen,t,Koloa-Poipu,Kauai,21.86941,-159.445526,Entire condo,Entire home/apt,4,2.5 baths,3,$450.00,t,4.73,f
15286602,https://www.airbnb.com/rooms/15286602,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87548,-159.44709,Entire condo,Entire home/apt,8,3 baths,5,$356.00,t,4.73,t
45962804,https://www.airbnb.com/rooms/45962804,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.877893,-159.459106,Entire condo,Entire home/apt,4,1 bath,1,$346.00,t,4.6,t
2904989,https://www.airbnb.com/rooms/2904989,14841590,Maureen,t,Koloa-Poipu,Kauai,21.87178,-159.44655,Entire condo,Entire home/apt,4,1 bath,2,$266.00,t,4.78,t
54402112,https://www.airbnb.com/rooms/54402112,119070668,Venture,t,Koloa-Poipu,Kauai,21.87231,-159.44365,Entire condo,Entire home/apt,6,2 baths,3,$298.00,t,5,f
53126533,https://www.airbnb.com/rooms/53126533,39371115,PoipuBeach,t,Koloa-Poipu,Kauai,21.870657,-159.448171,Entire condo,Entire home/apt,6,2 baths,3,$798.00,t,4.64,t
53432658,https://www.airbnb.com/rooms/53432658,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.87656,-159.45495,Entire condo,Entire home/apt,4,1 bath,1,$276.00,t,4,t
51108331,https://www.airbnb.com/rooms/51108331,134321683,Robert,t,Koloa-Poipu,Kauai,21.88191,-159.47324,Entire condo,Entire home/apt,4,1 bath,2,$299.00,t,4.81,t
33833361,https://www.airbnb.com/rooms/33833361,129751035,John,f,Koloa-Poipu,Kauai,21.88262,-159.47408,Entire condo,Entire home/apt,2,1 bath,1,$150.00,t,4.81,t
21190519,https://www.airbnb.com/rooms/21190519,5684546,Christopher,t,Koloa-Poipu,Kauai,21.88191,-159.47443,Entire condo,Entire home/apt,2,1 bath,2,$173.00,t,4.9,f
13401572,https://www.airbnb.com/rooms/13401572,65983702,Susan & Bernie,t,Koloa-Poipu,Kauai,21.88181545,-159.4654671,Entire townhouse,Entire home/apt,2,1 bath,1,$207.00,t,4.81,f
50404924,https://www.airbnb.com/rooms/50404924,128058869,Tina,t,Koloa-Poipu,Kauai,21.877733,-159.465931,Entire condo,Entire home/apt,5,2 baths,3,$796.00,t,4.75,t
49757408,https://www.airbnb.com/rooms/49757408,14143158,Bethany,t,Koloa-Poipu,Kauai,21.88263,-159.47687,Entire condo,Entire home/apt,6,2 baths,3,$246.00,t,5,f
51980336,https://www.airbnb.com/rooms/51980336,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87463,-159.44892,Entire condo,Entire home/apt,6,2 baths,4,$360.00,t,3.5,t
53432662,https://www.airbnb.com/rooms/53432662,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.87692,-159.45811,Entire condo,Entire home/apt,4,1 bath,1,$346.00,t,5,t
51108280,https://www.airbnb.com/rooms/51108280,134321683,Robert,t,Koloa-Poipu,Kauai,21.88168,-159.47342,Entire condo,Entire home/apt,4,1 bath,2,$331.00,t,4.94,t
19199409,https://www.airbnb.com/rooms/19199409,134321683,Robert,t,Koloa-Poipu,Kauai,21.88157,-159.4735,Entire condo,Entire home/apt,4,1 bath,2,$299.00,t,4.87,t
52935871,https://www.airbnb.com/rooms/52935871,428546056,Patricia,t,Koloa-Poipu,Kauai,21.88024,-159.47067,Entire cottage,Entire home/apt,4,2 baths,3,$575.00,t,5,f
44072694,https://www.airbnb.com/rooms/44072694,31819944,Karen,t,Koloa-Poipu,Kauai,21.88078499,-159.474411,Entire condo,Entire home/apt,4,1 bath,2,$311.00,t,4.93,f
46535265,https://www.airbnb.com/rooms/46535265,47208806,Oceanfront Realty International,t,Koloa-Poipu,Kauai,21.87868,-159.46747,Entire home,Entire home/apt,8,2.5 baths,3,$723.00,t,4.78,t
51084593,https://www.airbnb.com/rooms/51084593,12503950,Heather,t,Koloa-Poipu,Kauai,21.87626,-159.45925,Entire condo,Entire home/apt,4,1 bath,2,$305.00,t,4.96,t
53083473,https://www.airbnb.com/rooms/53083473,14143158,Bethany,t,Koloa-Poipu,Kauai,21.87239,-159.44239,Entire condo,Entire home/apt,6,2 baths,3,$370.00,t,4.88,f
54402307,https://www.airbnb.com/rooms/54402307,119070668,Venture,t,Koloa-Poipu,Kauai,21.87024,-159.44422,Entire condo,Entire home/apt,6,2 baths,3,$407.00,t,5,f
25014563,https://www.airbnb.com/rooms/25014563,189098509,Kevin,t,Koloa-Poipu,Kauai,21.87714,-159.44509,Entire home,Entire home/apt,8,3.5 baths,4,$873.00,t,4.89,t
37633337,https://www.airbnb.com/rooms/37633337,47208806,Oceanfront Realty International,t,Koloa-Poipu,Kauai,21.88265,-159.46607,Entire condo,Entire home/apt,5,1 bath,2,$187.00,t,4.48,t
41529003,https://www.airbnb.com/rooms/41529003,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87293,-159.4437,Entire condo,Entire home/apt,4,2 baths,2,$472.00,t,5,t
51228932,https://www.airbnb.com/rooms/51228932,111808435,Vacasa,t,Koloa-Poipu,Kauai,21.87341,-159.44288,Entire home,Entire home/apt,5,2 baths,4,$598.00,t,4.83,t
12254713,https://www.airbnb.com/rooms/12254713,65983702,Susan & Bernie,t,Koloa-Poipu,Kauai,21.88326,-159.46421,Entire townhouse,Entire home/apt,2,1 bath,1,$217.00,t,4.83,f
29837100,https://www.airbnb.com/rooms/29837100,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.876652,-159.457336,Entire condo,Entire home/apt,4,1 bath,1,$366.00,t,5,t
13399434,https://www.airbnb.com/rooms/13399434,65983702,Susan & Bernie,t,Koloa-Poipu,Kauai,21.88188,-159.4635,Entire townhouse,Entire home/apt,2,1 bath,1,$215.00,t,4.97,f
6019885,https://www.airbnb.com/rooms/6019885,31248679,Dean,t,Koloa-Poipu,Kauai,21.87851,-159.45961,Entire condo,Entire home/apt,2,1 bath,1,$319.00,t,5,f
40612905,https://www.airbnb.com/rooms/40612905,314710596,Darin,t,Koloa-Poipu,Kauai,21.8761,-159.45961,Entire condo,Entire home/apt,4,1 bath,2,$457.00,t,4.94,t
35021013,https://www.airbnb.com/rooms/35021013,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.876112,-159.457397,Entire condo,Entire home/apt,4,1 bath,1,$366.00,t,4.92,t
53688775,https://www.airbnb.com/rooms/53688775,14143158,Bethany,t,Koloa-Poipu,Kauai,21.87032,-159.44412,Entire condo,Entire home/apt,6,2 baths,3,$338.00,t,5,f
14839336,https://www.airbnb.com/rooms/14839336,92846209,Liz,f,Koloa-Poipu,Kauai,21.87032,-159.44431,Entire condo,Entire home/apt,6,3.5 baths,4,$707.00,t,4.91,t
37969664,https://www.airbnb.com/rooms/37969664,47208806,Oceanfront Realty International,t,Koloa-Poipu,Kauai,21.8709,-159.44746,Entire condo,Entire home/apt,2,1 bath,1,$242.00,t,4.88,t
7605408,https://www.airbnb.com/rooms/7605408,39371115,PoipuBeach,t,Koloa-Poipu,Kauai,21.87051,-159.448131,Entire condo,Entire home/apt,6,2.5 baths,2,$810.00,t,4.65,t
37968908,https://www.airbnb.com/rooms/37968908,47208806,Oceanfront Realty International,t,Koloa-Poipu,Kauai,21.8709,-159.44746,Entire condo,Entire home/apt,2,1 bath,1,$224.00,t,4.83,t
7595972,https://www.airbnb.com/rooms/7595972,39371115,PoipuBeach,t,Koloa-Poipu,Kauai,21.87051,-159.448131,Entire condo,Entire home/apt,2,1.5 baths,1,$947.00,t,4.83,t
7605003,https://www.airbnb.com/rooms/7605003,39371115,PoipuBeach,t,Koloa-Poipu,Kauai,21.8705101,-159.4481354,Entire condo,Entire home/apt,4,2 baths,2,$655.00,t,4.72,t
37939497,https://www.airbnb.com/rooms/37939497,47208806,Oceanfront Realty International,t,Koloa-Poipu,Kauai,21.87201,-159.44753,Entire condo,Entire home/apt,4,2 baths,3,$259.00,t,4.77,t
48899360,https://www.airbnb.com/rooms/48899360,314710596,Darin,t,Koloa-Poipu,Kauai,21.87418,-159.45572,Entire condo,Entire home/apt,4,1 bath,2,$313.00,t,4.83,t
53515382,https://www.airbnb.com/rooms/53515382,14143158,Bethany,t,Koloa-Poipu,Kauai,21.87432,-159.45499,Entire condo,Entire home/apt,8,2 baths,4,$479.00,t,5,f
33742794,https://www.airbnb.com/rooms/33742794,12845178,Seth KauaiStays IndioStays,t,Koloa-Poipu,Kauai,21.87537,-159.44687,Entire condo,Entire home/apt,8,3 baths,6,$548.00,t,4.94,t
35019628,https://www.airbnb.com/rooms/35019628,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.876394,-159.454895,Entire condo,Entire home/apt,4,1 bath,1,$345.00,t,5,t
33200073,https://www.airbnb.com/rooms/33200073,12845178,Seth KauaiStays IndioStays,t,Koloa-Poipu,Kauai,21.87537,-159.44687,Entire condo,Entire home/apt,11,4 baths,6,$1662.00,t,5,f
43685696,https://www.airbnb.com/rooms/43685696,12845178,Seth KauaiStays IndioStays,t,Koloa-Poipu,Kauai,21.87484,-159.44773,Entire condo,Entire home/apt,8,3 baths,5,$638.00,t,5,t
51491198,https://www.airbnb.com/rooms/51491198,12845178,Seth KauaiStays IndioStays,t,Koloa-Poipu,Kauai,21.874817,-159.446609,Entire condo,Entire home/apt,12,4 baths,9,$1195.00,t,4.96,f
5567690,https://www.airbnb.com/rooms/5567690,12845178,Seth KauaiStays IndioStays,t,Koloa-Poipu,Kauai,21.875463,-159.4469,Entire condo,Entire home/apt,11,4 baths,6,$878.00,t,4.89,t
42816415,https://www.airbnb.com/rooms/42816415,341029926,Jennifer,f,Koloa-Poipu,Kauai,21.87571,-159.44843,Entire condo,Entire home/apt,6,2 baths,4,$454.00,t,4.9,f
41191325,https://www.airbnb.com/rooms/41191325,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87857,-159.4642,Entire condo,Entire home/apt,2,1.5 baths,1,$556.00,t,5,t
53464936,https://www.airbnb.com/rooms/53464936,11369714,Sonia,t,Koloa-Poipu,Kauai,21.875975,-159.459396,Entire vacation home,Entire home/apt,4,1 bath,2,$695.00,t,5,t
35667103,https://www.airbnb.com/rooms/35667103,145038404,Trevor,t,Koloa-Poipu,Kauai,21.87532,-159.45049,Entire condo,Entire home/apt,4,1 bath,2,$245.00,t,4.6,f
52173307,https://www.airbnb.com/rooms/52173307,422356582,Deann K,t,Koloa-Poipu,Kauai,21.8767128,-159.4561478,Entire condo,Entire home/apt,4,1 bath,2,$289.00,t,4.97,f
40918481,https://www.airbnb.com/rooms/40918481,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8715,-159.4479,Entire condo,Entire home/apt,4,2 baths,2,$341.00,t,4.89,t
40942662,https://www.airbnb.com/rooms/40942662,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87178,-159.44727,Entire condo,Entire home/apt,4,2 baths,1,$498.00,t,5,t
37528884,https://www.airbnb.com/rooms/37528884,10418326,Mike,t,Koloa-Poipu,Kauai,21.87409,-159.44832,Entire condo,Entire home/apt,8,3 baths,6,$726.00,t,4.84,f
41899658,https://www.airbnb.com/rooms/41899658,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87228,-159.45033,Entire rental unit,Entire home/apt,12,4 baths,6,$1837.00,t,5,t
41711304,https://www.airbnb.com/rooms/41711304,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88435,-159.48724,Entire home,Entire home/apt,8,3 baths,5,$2625.00,t,5,t
52281186,https://www.airbnb.com/rooms/52281186,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8827,-159.46899,Entire home/apt,Entire home/apt,4,2 baths,3,$262.00,t,4.65,t
41639170,https://www.airbnb.com/rooms/41639170,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88652,-159.48931,Entire home,Entire home/apt,8,2.5 baths,3,$892.00,t,5,t
37213376,https://www.airbnb.com/rooms/37213376,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88491,-159.45671,Entire rental unit,Entire home/apt,6,3 baths,3,$472.00,t,5,t
37213317,https://www.airbnb.com/rooms/37213317,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88543,-159.45857,Entire rental unit,Entire home/apt,8,3 baths,4,$420.00,t,4.58,t
37213739,https://www.airbnb.com/rooms/37213739,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87319,-159.44175,Entire rental unit,Entire home/apt,4,2 baths,2,$603.00,t,5,t
41195160,https://www.airbnb.com/rooms/41195160,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87804,-159.46378,Entire rental unit,Entire home/apt,2,2 baths,1,$393.00,t,4.6,t
50989381,https://www.airbnb.com/rooms/50989381,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87807,-159.45896,Entire home/apt,Entire home/apt,4,1 bath,1,$624.00,t,4.5,t
41644084,https://www.airbnb.com/rooms/41644084,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87629,-159.44316,Entire home,Entire home/apt,8,3 baths,5,$918.00,t,4.67,t
37213386,https://www.airbnb.com/rooms/37213386,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88366,-159.4587,Entire rental unit,Entire home/apt,4,2.5 baths,2,$367.00,t,5,t
41527324,https://www.airbnb.com/rooms/41527324,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87304,-159.44406,Entire rental unit,Entire home/apt,4,2 baths,2,$341.00,t,5,t
52932722,https://www.airbnb.com/rooms/52932722,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.87401,-159.44899,Entire home,Entire home/apt,4,1 bath,2,$292.00,t,4.93,f
37213620,https://www.airbnb.com/rooms/37213620,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87067,-159.44685,Entire rental unit,Entire home/apt,4,2 baths,2,$446.00,t,4.79,t
41425610,https://www.airbnb.com/rooms/41425610,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8727,-159.44732,Entire condo,Entire home/apt,4,2 baths,2,$236.00,t,4.5,t
50372598,https://www.airbnb.com/rooms/50372598,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87469,-159.45289,Entire home/apt,Entire home/apt,7,3.5 baths,4,$577.00,t,4,t
41883261,https://www.airbnb.com/rooms/41883261,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87462,-159.44776,Entire condo,Entire home/apt,8,3 baths,5,$446.00,t,4.7,t
53756471,https://www.airbnb.com/rooms/53756471,13655858,Shari,t,Koloa-Poipu,Kauai,21.87538,-159.4476,Entire condo,Entire home/apt,12,3 baths,6,$662.00,t,5,t
24452232,https://www.airbnb.com/rooms/24452232,98570220,Kanani,t,Koloa-Poipu,Kauai,21.87609,-159.4506,Entire rental unit,Entire home/apt,4,1 bath,2,$257.00,t,4.65,t
15286425,https://www.airbnb.com/rooms/15286425,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87437,-159.44801,Entire condo,Entire home/apt,4,1 bath,2,$238.00,t,4.7,t
50247404,https://www.airbnb.com/rooms/50247404,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87406,-159.4488,Entire condo,Entire home/apt,2,1 bath,1,$200.00,t,5,t
13004104,https://www.airbnb.com/rooms/13004104,71707432,Steve,t,Koloa-Poipu,Kauai,21.87404,-159.45204,Entire condo,Entire home/apt,6,2 baths,4,$460.00,t,4.79,f
51659029,https://www.airbnb.com/rooms/51659029,151975638,Yoo Sun,t,Koloa-Poipu,Kauai,21.87589,-159.44732,Entire condo,Entire home/apt,6,2 baths,4,$450.00,t,4.9,f
43269302,https://www.airbnb.com/rooms/43269302,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87302,-159.44906,Entire condo,Entire home/apt,4,1 bath,2,$380.00,t,5,t
40967923,https://www.airbnb.com/rooms/40967923,188741018,Garden Island Rentals,t,Koloa-Poipu,Kauai,21.8743,-159.44966,Entire home,Entire home/apt,5,2.5 baths,2,$611.00,t,5,t
22375012,https://www.airbnb.com/rooms/22375012,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87573,-159.44968,Entire condo,Entire home/apt,4,1 bath,2,$214.00,t,4.5,t
15286591,https://www.airbnb.com/rooms/15286591,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87408,-159.44791,Entire condo,Entire home/apt,10,3 baths,5,$413.00,t,4.7,t
43269303,https://www.airbnb.com/rooms/43269303,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87241,-159.44917,Entire condo,Entire home/apt,6,2 baths,3,$285.00,t,4.5,t
15286514,https://www.airbnb.com/rooms/15286514,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87102,-159.44652,Entire condo,Entire home/apt,6,2 baths,3,$238.00,t,4.66,t
50247405,https://www.airbnb.com/rooms/50247405,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87455,-159.44919,Entire condo,Entire home/apt,4,2 baths,3,$384.00,t,4.86,t
43714508,https://www.airbnb.com/rooms/43714508,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.8735,-159.44764,Entire condo,Entire home/apt,6,2 baths,3,$333.00,t,5,t
43714498,https://www.airbnb.com/rooms/43714498,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87249,-159.45049,Entire condo,Entire home/apt,6,2 baths,3,$261.00,t,4.46,t
43715675,https://www.airbnb.com/rooms/43715675,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87263,-159.44683,Entire condo,Entire home/apt,4,2 baths,2,$190.00,t,4.5,t
43715660,https://www.airbnb.com/rooms/43715660,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87277,-159.44703,Entire condo,Entire home/apt,6,2 baths,3,$285.00,t,5,t
28691506,https://www.airbnb.com/rooms/28691506,31859615,Gary,t,Koloa-Poipu,Kauai,21.87295987,-159.4460459,Entire villa,Entire home/apt,6,3 baths,4,$699.00,t,4.8,t
15286552,https://www.airbnb.com/rooms/15286552,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87295,-159.44078,Entire condo,Entire home/apt,8,3 baths,4,$467.00,t,4.6,t
20859308,https://www.airbnb.com/rooms/20859308,4624470,Sri,t,Koloa-Poipu,Kauai,21.87337,-159.44838,Entire condo,Entire home/apt,7,2 baths,4,$678.00,t,4.85,t
43715670,https://www.airbnb.com/rooms/43715670,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.8755,-159.44705,Entire condo,Entire home/apt,6,2 baths,4,$333.00,t,5,t
43715649,https://www.airbnb.com/rooms/43715649,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.8744,-159.44709,Entire condo,Entire home/apt,6,2 baths,4,$214.00,t,4.44,t
40141733,https://www.airbnb.com/rooms/40141733,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87462,-159.44843,Entire condo,Entire home/apt,6,2 baths,4,$214.00,t,4.75,t
40967911,https://www.airbnb.com/rooms/40967911,188741018,Garden Island Rentals,t,Koloa-Poipu,Kauai,21.87875,-159.4704,Entire home,Entire home/apt,5,2 baths,3,$437.00,t,5,t
40967918,https://www.airbnb.com/rooms/40967918,188741018,Garden Island Rentals,t,Koloa-Poipu,Kauai,21.87974,-159.47175,Entire home,Entire home/apt,8,2 baths,6,$944.00,t,5,t
40967905,https://www.airbnb.com/rooms/40967905,188741018,Garden Island Rentals,t,Koloa-Poipu,Kauai,21.88425,-159.48728,Entire home,Entire home/apt,8,4.5 baths,5,$1583.00,t,5,t
1296881,https://www.airbnb.com/rooms/1296881,12625475,Florence,t,Koloa-Poipu,Kauai,21.88266,-159.47363,Entire condo,Entire home/apt,2,1 bath,1,$230.00,t,4.65,t
15704954,https://www.airbnb.com/rooms/15704954,13640337,Destination Kauai,t,Koloa-Poipu,Kauai,21.87615,-159.44386,Entire home,Entire home/apt,8,3 baths,5,$1028.00,t,4.83,t
21966084,https://www.airbnb.com/rooms/21966084,148851404,Christopher,t,Koloa-Poipu,Kauai,21.87578,-159.45831,Entire condo,Entire home/apt,4,1 bath,1,$503.00,t,4.93,f
51291354,https://www.airbnb.com/rooms/51291354,13640337,Destination Kauai,t,Koloa-Poipu,Kauai,21.87397,-159.44907,Entire condo,Entire home/apt,2,1 bath,1,$470.00,t,5,t
43714497,https://www.airbnb.com/rooms/43714497,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87483,-159.4496,Entire condo,Entire home/apt,6,2 baths,4,$356.00,t,5,t
43180547,https://www.airbnb.com/rooms/43180547,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87615,-159.44763,Entire condo,Entire home/apt,2,1 bath,1,$166.00,t,4.67,t
20857740,https://www.airbnb.com/rooms/20857740,4624470,Sri,t,Koloa-Poipu,Kauai,21.87337,-159.44838,Entire home,Entire home/apt,12,4 baths,7,$1203.00,t,4.88,t
19913260,https://www.airbnb.com/rooms/19913260,138981180,Benjamin,t,Koloa-Poipu,Kauai,21.88263,-159.47358,Entire condo,Entire home/apt,2,1 bath,1,$176.00,t,4.72,t
50329573,https://www.airbnb.com/rooms/50329573,138981180,Benjamin,t,Koloa-Poipu,Kauai,21.88186,-159.4742,Entire condo,Entire home/apt,4,1 bath,1,$353.00,t,5,t
22519067,https://www.airbnb.com/rooms/22519067,165318615,David & Aryana,t,Koloa-Poipu,Kauai,21.8811,-159.47361,Entire condo,Entire home/apt,2,1 bath,2,$325.00,t,4.94,f
19863048,https://www.airbnb.com/rooms/19863048,138981180,Benjamin,t,Koloa-Poipu,Kauai,21.88089,-159.47476,Entire place,Entire home/apt,2,1 bath,1,$188.00,t,4.7,t
15286426,https://www.airbnb.com/rooms/15286426,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87604,-159.44871,Entire condo,Entire home/apt,4,1 bath,2,$285.00,t,4.83,t
2721983,https://www.airbnb.com/rooms/2721983,151181,Paula,t,Koloa-Poipu,Kauai,21.88329,-159.46482,Entire home,Entire home/apt,7,2 baths,5,$492.00,t,4.96,f
41127320,https://www.airbnb.com/rooms/41127320,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.88208,-159.46321,Entire home,Entire home/apt,8,3 baths,4,$428.00,t,5,t
43180567,https://www.airbnb.com/rooms/43180567,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87273,-159.4449,Entire home,Entire home/apt,8,3 baths,5,$665.00,t,4.82,t
43180563,https://www.airbnb.com/rooms/43180563,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87442,-159.44329,Entire condo,Entire home/apt,6,2 baths,4,$356.00,t,4.75,t
19327241,https://www.airbnb.com/rooms/19327241,31214940,Scott,t,Koloa-Poipu,Kauai,21.87136,-159.44374,Entire serviced apartment,Entire home/apt,6,2 baths,3,$256.00,t,4.92,f
43715658,https://www.airbnb.com/rooms/43715658,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87469,-159.44607,Entire condo,Entire home/apt,4,2 baths,3,$261.00,t,5,t
23075047,https://www.airbnb.com/rooms/23075047,171318010,Reema,f,Koloa-Poipu,Kauai,21.8753,-159.44832,Entire condo,Entire home/apt,5,1 bath,5,$322.00,t,4.9,t
15286435,https://www.airbnb.com/rooms/15286435,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.8762,-159.44886,Entire condo,Entire home/apt,4,1 bath,2,$238.00,t,4.6,t
28691516,https://www.airbnb.com/rooms/28691516,31859615,Gary,t,Koloa-Poipu,Kauai,21.87348816,-159.44819,Entire villa,Entire home/apt,6,3 baths,4,$599.00,t,4.83,t
43180538,https://www.airbnb.com/rooms/43180538,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87426,-159.44907,Entire condo,Entire home/apt,2,1 bath,1,$285.00,t,4.33,t
43180544,https://www.airbnb.com/rooms/43180544,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87493,-159.44942,Entire condo,Entire home/apt,4,1 bath,2,$320.00,t,5,t
43715651,https://www.airbnb.com/rooms/43715651,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87326,-159.44945,Entire condo,Entire home/apt,4,1 bath,2,$214.00,t,5,t
15286450,https://www.airbnb.com/rooms/15286450,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87462,-159.44953,Entire condo,Entire home/apt,6,2 baths,4,$238.00,t,4.5,t
20978658,https://www.airbnb.com/rooms/20978658,4624470,Sri,t,Koloa-Poipu,Kauai,21.87328,-159.44902,Entire condo,Entire home/apt,5,2 baths,3,$528.00,t,4.82,t
43715664,https://www.airbnb.com/rooms/43715664,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87301,-159.44681,Entire condo,Entire home/apt,6,2 baths,3,$261.00,t,4.8,t
43714500,https://www.airbnb.com/rooms/43714500,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87428,-159.44761,Entire condo,Entire home/apt,8,2.5 baths,5,$380.00,t,4.88,t
22375086,https://www.airbnb.com/rooms/22375086,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87449,-159.44745,Entire condo,Entire home/apt,6,2 baths,4,$356.00,t,4.68,t
15286504,https://www.airbnb.com/rooms/15286504,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87486,-159.44738,Entire condo,Entire home/apt,6,2 baths,4,$261.00,t,4.27,t
43180521,https://www.airbnb.com/rooms/43180521,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87323,-159.44912,Entire condo,Entire home/apt,4,1 bath,2,$214.00,t,5,t
40967916,https://www.airbnb.com/rooms/40967916,188741018,Garden Island Rentals,t,Koloa-Poipu,Kauai,21.8729,-159.44569,Entire home,Entire home/apt,15,6.5 baths,12,$1110.00,t,5,t
28691512,https://www.airbnb.com/rooms/28691512,31859615,Gary,t,Koloa-Poipu,Kauai,21.87501,-159.44693,Entire villa,Entire home/apt,8,3.5 baths,4,$1327.00,t,5,f
15286436,https://www.airbnb.com/rooms/15286436,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87409,-159.44784,Entire condo,Entire home/apt,6,2 baths,4,$214.00,t,4.69,t
40141732,https://www.airbnb.com/rooms/40141732,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.8813,-159.47356,Entire condo,Entire home/apt,4,1 bath,2,$333.00,t,4.47,t
43180530,https://www.airbnb.com/rooms/43180530,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87584,-159.4478,Entire condo,Entire home/apt,4,2 baths,3,$285.00,t,4.67,t
22375035,https://www.airbnb.com/rooms/22375035,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87433,-159.44774,Entire condo,Entire home/apt,6,1 bath,3,$261.00,t,4.67,t
